gnerations , DifferentNumberOfGenome , averageFitness , varianceFitness , FirstQuartileFitness , medianFitness , thirdQuartileFitness, averageMatch , variance Match ,FirstQuartileMatch , medianMatch , thirdMatch , alive 
284,45,0.153897,0.00321126,0.116197,0.144366,0.183099,0,0,0,0,0,8
285,44,0.153637,0.00320371,0.115789,0.14386,0.182456,0,0,0,0,0,9
286,42,0.153333,0.00318897,0.115385,0.146853,0.181818,0,0,0,0,0,10
287,43,0.153171,0.00314728,0.114983,0.146341,0.181185,0,0,0,0,0,8
288,41,0.152824,0.00313834,0.114583,0.145833,0.180556,0,0,0,0,0,9
289,40,0.152341,0.00311585,0.114187,0.145329,0.179931,0,0,0,0,0,5
290,39,0.151908,0.00309374,0.113793,0.144828,0.17931,0,0,0,0,0,7
291,39,0.151753,0.00304737,0.113402,0.14433,0.178694,0,0,0,0,0,6
292,40,0.151461,0.0030145,0.113014,0.143836,0.178082,0,0,0,0,0,7
293,42,0.151217,0.00298818,0.112628,0.143345,0.177474,0,0,0,0,0,5
294,45,0.150975,0.00295244,0.119048,0.142857,0.176871,0,0,0,0,0,11
295,45,0.151006,0.00293197,0.118644,0.142373,0.176271,0,0,0,0,0,11
296,40,0.150586,0.00291976,0.111486,0.141892,0.175676,0,0,0,0,0,10
297,40,0.150707,0.00291001,0.117845,0.141414,0.175084,0,0,0,0,0,11
298,35,0.150559,0.00289186,0.11745,0.14094,0.174497,0,0,0,0,0,12
299,35,0.15068,0.00289956,0.117057,0.147157,0.173913,0,0,0,0,0,12
300,35,0.150533,0.00288268,0.113333,0.143333,0.173333,0,0,0,0,0,9
301,36,0.150166,0.00285413,0.116279,0.142857,0.172757,0,0,0,0,0,10
302,35,0.150066,0.00281542,0.115894,0.142384,0.172185,0,0,0,0,0,9
303,40,0.149703,0.00279497,0.118812,0.141914,0.171617,0,0,0,0,0,9
304,41,0.150132,0.00279508,0.118421,0.148026,0.177632,0,0,0,0,0,7
305,44,0.149945,0.0027916,0.118033,0.147541,0.177049,0,0,0,0,0,11
306,42,0.149935,0.00277214,0.117647,0.147059,0.176471,0,0,0,0,0,14
307,39,0.149663,0.00275721,0.117264,0.14658,0.175896,0,0,0,0,0,15
308,39,0.149697,0.00273334,0.116883,0.146104,0.175325,0,0,0,0,0,13
309,38,0.149428,0.00271674,0.116505,0.145631,0.174757,0,0,0,0,0,13
310,35,0.149462,0.00270589,0.116129,0.145161,0.174194,0,0,0,0,0,16
311,35,0.149496,0.002691,0.115756,0.144695,0.173633,0,0,0,0,0,14
312,35,0.149274,0.0027014,0.115385,0.144231,0.173077,0,0,0,0,0,16
313,35,0.14918,0.00265879,0.115016,0.14377,0.172524,0,0,0,0,0,17
314,32,0.14913,0.0026493,0.11465,0.143312,0.171975,0,0,0,0,0,18
315,30,0.148825,0.00263024,0.114286,0.146032,0.171429,0,0,0,0,0,12
316,33,0.148819,0.00259413,0.113924,0.14557,0.177215,0,0,0,0,0,14
317,34,0.148644,0.00258097,0.113565,0.14511,0.176656,0,0,0,0,0,17
318,37,0.148428,0.00257479,0.113208,0.147799,0.179245,0,0,0,0,0,16
319,37,0.148255,0.00254237,0.112853,0.147335,0.178683,0,0,0,0,0,16
320,30,0.148167,0.00251252,0.1125,0.146875,0.178125,0,0,0,0,0,16
321,32,0.14866,0.00254593,0.11215,0.146417,0.17757,0,0,0,0,0,21
322,33,0.148447,0.00252511,0.114907,0.145963,0.180124,0,0,0,0,0,16
323,28,0.148566,0.00251397,0.114551,0.148607,0.179567,0,0,0,0,0,19
324,30,0.148395,0.00251607,0.111111,0.145062,0.179012,0,0,0,0,0,21
325,35,0.148144,0.00249327,0.113846,0.147692,0.178462,0,0,0,0,0,24
326,31,0.148589,0.00244501,0.110429,0.147239,0.177914,0,0,0,0,0,23
327,29,0.148705,0.00245865,0.11315,0.146789,0.180428,0,0,0,0,0,25
328,31,0.149146,0.00240278,0.109756,0.146341,0.176829,0,0,0,0,0,27
329,35,0.14926,0.00238716,0.112462,0.145897,0.176292,0,0,0,0,0,26
330,29,0.149495,0.00236335,0.115152,0.148485,0.181818,0,0,0,0,0,25
331,26,0.149849,0.00234439,0.111782,0.148036,0.178248,0,0,0,0,0,24
332,29,0.150161,0.00235416,0.114458,0.14759,0.180723,0,0,0,0,0,26
333,27,0.150711,0.00235351,0.117117,0.147147,0.183183,0,0,0,0,0,22
334,29,0.150699,0.00233457,0.113772,0.146707,0.182635,0,0,0,0,0,22
335,35,0.150687,0.00229714,0.113433,0.146269,0.18209,0,0,0,0,0,25
336,32,0.150873,0.00231127,0.113095,0.14881,0.181548,0,0,0,0,0,25
337,27,0.151494,0.00229332,0.115727,0.148368,0.183976,0,0,0,0,0,21
338,28,0.151637,0.00229266,0.115385,0.150888,0.186391,0,0,0,0,0,25
339,31,0.151937,0.00232191,0.115044,0.150442,0.182891,0,0,0,0,0,26
340,26,0.152235,0.00232661,0.114706,0.152941,0.185294,0,0,0,0,0,24
341,24,0.152375,0.00234293,0.11437,0.14956,0.181818,0,0,0,0,0,24
342,28,0.152593,0.00236487,0.114035,0.152047,0.181287,0,0,0,0,0,27
343,29,0.152498,0.00234709,0.113703,0.151603,0.180758,0,0,0,0,0,26
344,29,0.152791,0.00239707,0.113372,0.151163,0.180233,0,0,0,0,0,21
345,31,0.152966,0.00237901,0.115942,0.150725,0.182609,0,0,0,0,0,20
346,33,0.152909,0.00234915,0.115607,0.150289,0.182081,0,0,0,0,0,21
347,30,0.15316,0.002359,0.112392,0.149856,0.178674,0,0,0,0,0,22
348,29,0.153372,0.0023239,0.114943,0.149425,0.181034,0,0,0,0,0,12
349,29,0.153505,0.00230237,0.114613,0.148997,0.17765,0,0,0,0,0,15
350,33,0.15341,0.00229028,0.117143,0.151429,0.18,0,0,0,0,0,13
351,32,0.153314,0.00223714,0.116809,0.150997,0.179487,0,0,0,0,0,10
352,35,0.153258,0.00222062,0.113636,0.150568,0.178977,0,0,0,0,0,9
353,36,0.153126,0.00218794,0.113314,0.150142,0.17847,0,0,0,0,0,13
354,35,0.153371,0.00221153,0.112994,0.149718,0.177966,0,0,0,0,0,12
355,34,0.153502,0.00217319,0.115493,0.149296,0.177465,0,0,0,0,0,11
356,31,0.153258,0.0021736,0.115169,0.148876,0.176966,0,0,0,0,0,10
357,32,0.15324,0.00219419,0.114846,0.148459,0.179272,0,0,0,0,0,11
358,43,0.152849,0.00218149,0.114525,0.148045,0.178771,0,0,0,0,0,17
359,34,0.152683,0.00216917,0.114206,0.147632,0.178273,0,0,0,0,0,7
360,40,0.152296,0.00216139,0.113889,0.147222,0.177778,0,0,0,0,0,12
361,43,0.152096,0.00214285,0.119114,0.149584,0.180055,0,0,0,0,0,10
362,37,0.152192,0.00211413,0.11326,0.146409,0.176796,0,0,0,0,0,8
363,36,0.151956,0.00209701,0.118457,0.14876,0.179063,0,0,0,0,0,8
364,40,0.151575,0.00208235,0.118132,0.148352,0.178571,0,0,0,0,0,14
365,38,0.151306,0.00205338,0.117808,0.147945,0.178082,0,0,0,0,0,12
366,40,0.150929,0.00204362,0.112022,0.144809,0.174863,0,0,0,0,0,11
367,41,0.150736,0.00204049,0.117166,0.147139,0.177112,0,0,0,0,0,9
368,42,0.150652,0.00205069,0.116848,0.146739,0.17663,0,0,0,0,0,12
369,43,0.150461,0.00203825,0.116531,0.146341,0.176152,0,0,0,0,0,22
370,39,0.150775,0.00204593,0.116216,0.145946,0.175676,0,0,0,0,0,13
371,42,0.150728,0.00206077,0.115903,0.145553,0.177898,0,0,0,0,0,16
372,41,0.150717,0.00207333,0.110215,0.145161,0.177419,0,0,0,0,0,15
373,38,0.150492,0.00208178,0.115282,0.147453,0.179625,0,0,0,0,0,13
374,36,0.150695,0.00209245,0.112299,0.147059,0.179144,0,0,0,0,0,16
375,37,0.150507,0.00207877,0.112,0.149333,0.178667,0,0,0,0,0,19
376,41,0.15039,0.00207886,0.111702,0.148936,0.178191,0,0,0,0,0,16
377,37,0.150345,0.00206426,0.116711,0.148541,0.177719,0,0,0,0,0,16
378,36,0.150476,0.00206022,0.116402,0.148148,0.177249,0,0,0,0,0,12
379,34,0.150361,0.00205354,0.116095,0.147757,0.182058,0,0,0,0,0,11
380,42,0.150281,0.00203501,0.115789,0.152632,0.181579,0,0,0,0,0,19
381,33,0.150481,0.00201327,0.115486,0.146982,0.175853,0,0,0,0,0,11
382,35,0.150332,0.00200985,0.112565,0.146597,0.175393,0,0,0,0,0,15
383,38,0.150044,0.00200703,0.112272,0.146214,0.180157,0,0,0,0,0,15
384,34,0.15,0.00197862,0.114583,0.151042,0.179688,0,0,0,0,0,9
385,33,0.149749,0.00196755,0.114286,0.150649,0.179221,0,0,0,0,0,5
386,38,0.149361,0.00195737,0.11399,0.150259,0.178756,0,0,0,0,0,9
387,39,0.149285,0.0019617,0.111111,0.147287,0.178295,0,0,0,0,0,10
388,42,0.149038,0.00194271,0.113402,0.149485,0.177835,0,0,0,0,0,10
389,39,0.148757,0.00193696,0.113111,0.1491,0.177378,0,0,0,0,0,10
390,39,0.148479,0.00193051,0.112821,0.148718,0.176923,0,0,0,0,0,8
391,47,0.148133,0.00191657,0.112532,0.148338,0.176471,0,0,0,0,0,16
392,38,0.148129,0.00192564,0.109694,0.145408,0.17602,0,0,0,0,0,10
393,39,0.147888,0.00191959,0.109415,0.145038,0.175573,0,0,0,0,0,8
394,42,0.14758,0.00191153,0.109137,0.14467,0.175127,0,0,0,0,0,11
395,46,0.147443,0.00190309,0.111392,0.146835,0.174684,0,0,0,0,0,13
396,43,0.147407,0.00189773,0.111111,0.146465,0.174242,0,0,0,0,0,11
397,43,0.147103,0.00190057,0.110831,0.146096,0.173804,0,0,0,0,0,10
398,42,0.146801,0.00189156,0.113065,0.145729,0.173367,0,0,0,0,0,11
399,42,0.1465,0.00187843,0.112782,0.145363,0.172932,0,0,0,0,0,10
400,42,0.1462,0.00187806,0.1125,0.145,0.1725,0,0,0,0,0,10
401,37,0.146135,0.00188025,0.112219,0.144638,0.17207,0,0,0,0,0,9
402,40,0.146036,0.00189166,0.11194,0.144279,0.171642,0,0,0,0,0,14
403,36,0.146435,0.00185811,0.109181,0.143921,0.171216,0,0,0,0,0,17
404,34,0.146337,0.00185667,0.108911,0.143564,0.170792,0,0,0,0,0,13
405,39,0.146206,0.00185147,0.108642,0.14321,0.17037,0,0,0,0,0,16
406,39,0.14624,0.00184406,0.108374,0.142857,0.169951,0,0,0,0,0,16
407,39,0.14647,0.00185032,0.108108,0.144963,0.169533,0,0,0,0,0,12
408,41,0.146275,0.00183426,0.110294,0.144608,0.169118,0,0,0,0,0,11
409,44,0.146275,0.00184159,0.110024,0.146699,0.171149,0,0,0,0,0,9
410,44,0.146114,0.00182656,0.112195,0.146341,0.170732,0,0,0,0,0,9
411,41,0.145985,0.00181829,0.109489,0.143552,0.170316,0,0,0,0,0,9
412,40,0.145696,0.00180585,0.109223,0.143204,0.169903,0,0,0,0,0,7
413,36,0.145472,0.00179349,0.11138,0.145278,0.171913,0,0,0,0,0,5
414,39,0.145185,0.00178325,0.111111,0.144928,0.171498,0,0,0,0,0,8
415,39,0.145253,0.0018013,0.110843,0.144578,0.171084,0,0,0,0,0,6
416,40,0.145096,0.00180268,0.110577,0.144231,0.170673,0,0,0,0,0,7
417,42,0.145036,0.00179338,0.110312,0.146283,0.170264,0,0,0,0,0,10
418,42,0.144689,0.00178481,0.110048,0.143541,0.167464,0,0,0,0,0,7
419,43,0.144407,0.00177615,0.109785,0.145585,0.169451,0,0,0,0,0,10
420,42,0.144222,0.00177705,0.109524,0.145238,0.169048,0,0,0,0,0,8
421,42,0.144196,0.00176224,0.111639,0.144893,0.168646,0,0,0,0,0,11
422,39,0.144107,0.001744,0.111374,0.14455,0.170616,0,0,0,0,0,14
423,38,0.144082,0.0017501,0.108747,0.141844,0.167849,0,0,0,0,0,17
424,34,0.144245,0.00173491,0.110849,0.146226,0.169811,0,0,0,0,0,16
425,36,0.144094,0.00171388,0.110588,0.145882,0.169412,0,0,0,0,0,17
426,37,0.143944,0.00169898,0.107981,0.143192,0.169014,0,0,0,0,0,20
427,41,0.144262,0.0017169,0.11007,0.145199,0.168618,0,0,0,0,0,23
428,41,0.144206,0.00171857,0.109813,0.147196,0.170561,0,0,0,0,0,25
429,36,0.144584,0.0017015,0.107226,0.142191,0.167832,0,0,0,0,0,23
430,36,0.14493,0.00166031,0.109302,0.144186,0.167442,0,0,0,0,0,25
431,31,0.144872,0.00163439,0.109049,0.143852,0.167053,0,0,0,0,0,22
432,34,0.144815,0.00161569,0.108796,0.143519,0.168981,0,0,0,0,0,22
433,32,0.144634,0.00160234,0.108545,0.143187,0.168591,0,0,0,0,0,22
434,32,0.144823,0.0015992,0.108295,0.145161,0.168203,0,0,0,0,0,23
435,28,0.144736,0.00159069,0.112644,0.144828,0.170115,0,0,0,0,0,19
436,28,0.144618,0.00156579,0.107798,0.144495,0.167431,0,0,0,0,0,17
437,28,0.144378,0.00155728,0.112128,0.144165,0.169336,0,0,0,0,0,16
438,31,0.144262,0.0015647,0.111872,0.143836,0.16895,0,0,0,0,0,20
439,32,0.144966,0.00157971,0.111617,0.148064,0.168565,0,0,0,0,0,20
440,33,0.145485,0.00163671,0.111364,0.145455,0.165909,0,0,0,0,0,24
441,32,0.14582,0.00167858,0.113379,0.145125,0.1678,0,0,0,0,0,23
442,29,0.145701,0.00168765,0.113122,0.144796,0.167421,0,0,0,0,0,22
443,23,0.145884,0.00170107,0.115124,0.146727,0.167043,0,0,0,0,0,16
444,24,0.146006,0.00170446,0.114865,0.146396,0.166667,0,0,0,0,0,14
445,27,0.145738,0.00169537,0.114607,0.146067,0.170787,0,0,0,0,0,16
446,27,0.14559,0.00168987,0.11435,0.14574,0.165919,0,0,0,0,0,16
447,29,0.145444,0.00170289,0.114094,0.145414,0.165548,0,0,0,0,0,17
448,30,0.145327,0.00169704,0.113839,0.145089,0.167411,0,0,0,0,0,17
449,31,0.14536,0.00168853,0.113586,0.144766,0.167038,0,0,0,0,0,17
450,30,0.145215,0.0016692,0.113333,0.144444,0.171111,0,0,0,0,0,13
451,36,0.1451,0.00165889,0.113082,0.146341,0.170732,0,0,0,0,0,14
452,32,0.144956,0.00163826,0.112832,0.146018,0.170354,0,0,0,0,0,11
453,38,0.144665,0.00163168,0.112583,0.145695,0.169978,0,0,0,0,0,15
454,39,0.144581,0.00162312,0.112335,0.143172,0.169604,0,0,0,0,0,11
455,40,0.144762,0.00162819,0.112088,0.145055,0.171429,0,0,0,0,0,15
456,35,0.145029,0.00165004,0.114035,0.144737,0.16886,0,0,0,0,0,15
457,33,0.14515,0.00164538,0.111597,0.14442,0.16849,0,0,0,0,0,15
458,33,0.14524,0.00163859,0.111354,0.144105,0.170306,0,0,0,0,0,18
459,31,0.145359,0.0016554,0.11329,0.145969,0.172113,0,0,0,0,0,20
460,31,0.14571,0.00168179,0.113043,0.145652,0.171739,0,0,0,0,0,19
461,35,0.145741,0.00168939,0.110629,0.143167,0.171367,0,0,0,0,0,15
462,40,0.145599,0.00170003,0.11039,0.142857,0.170996,0,0,0,0,0,17
463,40,0.14563,0.00168584,0.112311,0.142549,0.170626,0,0,0,0,0,21
464,44,0.14569,0.00171448,0.114224,0.144397,0.172414,0,0,0,0,0,24
465,37,0.145692,0.00170083,0.113978,0.146237,0.169892,0,0,0,0,0,16
466,38,0.145837,0.00170206,0.113734,0.145923,0.171674,0,0,0,0,0,14
467,36,0.145696,0.00170822,0.11349,0.14561,0.171306,0,0,0,0,0,8
468,36,0.145499,0.00170224,0.113248,0.145299,0.17094,0,0,0,0,0,3
469,41,0.145359,0.00168786,0.113006,0.144989,0.170576,0,0,0,0,0,7
470,40,0.145248,0.00167585,0.112766,0.144681,0.170213,0,0,0,0,0,9
471,47,0.14511,0.00167201,0.112527,0.144374,0.169851,0,0,0,0,0,13
472,42,0.145085,0.00166743,0.112288,0.144068,0.169492,0,0,0,0,0,8
473,40,0.144947,0.00165751,0.112051,0.145877,0.169133,0,0,0,0,0,6
474,43,0.14481,0.00163621,0.113924,0.14557,0.168776,0,0,0,0,0,12
475,43,0.144814,0.00165659,0.113684,0.145263,0.170526,0,0,0,0,0,11
476,42,0.144678,0.00165035,0.113445,0.144958,0.170168,0,0,0,0,0,9
477,44,0.14443,0.00163971,0.113208,0.144654,0.169811,0,0,0,0,0,13
478,44,0.14424,0.00163698,0.112971,0.144351,0.167364,0,0,0,0,0,9
479,37,0.144328,0.00161951,0.112735,0.14405,0.167015,0,0,0,0,0,4
480,37,0.144028,0.00161277,0.1125,0.14375,0.16875,0,0,0,0,0,7
481,38,0.143978,0.00159798,0.112266,0.143451,0.168399,0,0,0,0,0,6
482,42,0.14379,0.00158824,0.112033,0.143154,0.16805,0,0,0,0,0,11
483,37,0.143823,0.00156525,0.111801,0.142857,0.165631,0,0,0,0,0,8
484,34,0.143691,0.00157085,0.11157,0.142562,0.165289,0,0,0,0,0,4
485,43,0.143533,0.00156603,0.11134,0.142268,0.16701,0,0,0,0,0,12
486,40,0.143484,0.00156213,0.111111,0.141975,0.166667,0,0,0,0,0,15
487,38,0.143546,0.00157099,0.110883,0.141684,0.164271,0,0,0,0,0,13
488,39,0.143388,0.00157316,0.110656,0.143443,0.165984,0,0,0,0,0,14
489,34,0.143395,0.00159841,0.110429,0.141104,0.163599,0,0,0,0,0,11
490,34,0.143265,0.00159056,0.110204,0.142857,0.163265,0,0,0,0,0,7
491,34,0.142974,0.00158409,0.10998,0.142566,0.162933,0,0,0,0,0,9
492,36,0.143008,0.00157266,0.111789,0.142276,0.164634,0,0,0,0,0,9
493,40,0.142853,0.00156689,0.111562,0.141988,0.168357,0,0,0,0,0,7
494,39,0.142726,0.00155631,0.111336,0.1417,0.168016,0,0,0,0,0,6
495,35,0.142572,0.00154827,0.111111,0.141414,0.167677,0,0,0,0,0,4
496,39,0.1425,0.00153824,0.110887,0.141129,0.167339,0,0,0,0,0,8
497,39,0.142401,0.00152627,0.110664,0.140845,0.167002,0,0,0,0,0,10
498,44,0.142276,0.00151908,0.114458,0.140562,0.166667,0,0,0,0,0,12
499,42,0.142258,0.00152026,0.11022,0.140281,0.164329,0,0,0,0,0,14
500,43,0.142107,0.0015186,0.116,0.142,0.166,0,0,0,0,0,13
501,45,0.142036,0.00151883,0.115768,0.141717,0.165669,0,0,0,0,0,10
502,42,0.141939,0.00153025,0.109562,0.139442,0.165339,0,0,0,0,0,10
503,42,0.141975,0.00152997,0.115308,0.141153,0.16501,0,0,0,0,0,11
504,39,0.142143,0.00153771,0.115079,0.140873,0.164683,0,0,0,0,0,11
505,35,0.141967,0.0015303,0.110891,0.140594,0.164356,0,0,0,0,0,10
506,35,0.142134,0.00152424,0.110672,0.142292,0.164032,0,0,0,0,0,6
507,39,0.141907,0.00151451,0.110454,0.142012,0.163708,0,0,0,0,0,8
508,37,0.14189,0.00149273,0.114173,0.141732,0.165354,0,0,0,0,0,9
509,42,0.141794,0.00148694,0.113949,0.141454,0.166994,0,0,0,0,0,14
510,41,0.141908,0.00148033,0.115686,0.141176,0.166667,0,0,0,0,0,11
511,43,0.141735,0.00146907,0.11546,0.1409,0.166341,0,0,0,0,0,9
512,43,0.141771,0.00146638,0.115234,0.140625,0.166016,0,0,0,0,0,9
513,43,0.141624,0.00147388,0.109162,0.140351,0.165692,0,0,0,0,0,10
514,44,0.14153,0.00146357,0.116732,0.140078,0.16537,0,0,0,0,0,9
515,46,0.141385,0.00146137,0.114563,0.139806,0.165049,0,0,0,0,0,9
516,42,0.141344,0.00145547,0.116279,0.139535,0.164729,0,0,0,0,0,6
517,35,0.141277,0.00144826,0.11412,0.139265,0.16441,0,0,0,0,0,6
518,36,0.141158,0.00144969,0.1139,0.138996,0.164093,0,0,0,0,0,6
519,34,0.140938,0.00143774,0.11368,0.138728,0.163776,0,0,0,0,0,2
520,43,0.140718,0.00143475,0.113462,0.138462,0.163462,0,0,0,0,0,10
521,46,0.14055,0.00142416,0.113244,0.138196,0.163148,0,0,0,0,0,14
522,46,0.140511,0.00142565,0.113027,0.137931,0.162835,0,0,0,0,0,12
523,44,0.140727,0.0014145,0.112811,0.141491,0.162524,0,0,0,0,0,11
524,41,0.140585,0.00141263,0.112595,0.141221,0.162214,0,0,0,0,0,13
525,41,0.140571,0.00140964,0.11619,0.140952,0.161905,0,0,0,0,0,15
526,43,0.140608,0.00141734,0.112167,0.140684,0.161597,0,0,0,0,0,16
527,34,0.14062,0.00141246,0.111954,0.142315,0.16129,0,0,0,0,0,19
528,33,0.140606,0.00140619,0.113636,0.142045,0.160985,0,0,0,0,0,18
529,36,0.140643,0.00140165,0.115312,0.143667,0.162571,0,0,0,0,0,13
530,35,0.140604,0.00138359,0.115094,0.143396,0.162264,0,0,0,0,0,12
531,38,0.140615,0.00137942,0.114878,0.143126,0.161959,0,0,0,0,0,17
532,41,0.140401,0.0013693,0.114662,0.140977,0.159774,0,0,0,0,0,20
533,45,0.140413,0.00135263,0.114447,0.140713,0.159475,0,0,0,0,0,24
534,41,0.1404,0.00136206,0.114232,0.140449,0.159176,0,0,0,0,0,25
535,36,0.140287,0.00135696,0.114019,0.142056,0.160748,0,0,0,0,0,27
536,39,0.140622,0.00136637,0.113806,0.141791,0.160448,0,0,0,0,0,32
537,30,0.14108,0.00136204,0.113594,0.141527,0.158287,0,0,0,0,0,26
538,31,0.141487,0.00135745,0.113383,0.141264,0.159851,0,0,0,0,0,29
539,34,0.142016,0.0013541,0.118738,0.141002,0.166976,0,0,0,0,0,28
540,31,0.141975,0.00134772,0.12037,0.140741,0.166667,0,0,0,0,0,26
541,31,0.141885,0.00134106,0.112754,0.140481,0.162662,0,0,0,0,0,25
542,30,0.141845,0.00133286,0.121771,0.142066,0.166052,0,0,0,0,0,27
543,28,0.142198,0.00130664,0.116022,0.139963,0.165746,0,0,0,0,0,26
544,31,0.142206,0.00129574,0.121324,0.143382,0.165441,0,0,0,0,0,26
545,28,0.142385,0.00130072,0.121101,0.143119,0.165138,0,0,0,0,0,21
546,26,0.142344,0.00129726,0.117216,0.139194,0.164835,0,0,0,0,0,20
547,28,0.142352,0.00129856,0.120658,0.142596,0.164534,0,0,0,0,0,16
548,27,0.142214,0.00129188,0.120438,0.142336,0.166058,0,0,0,0,0,13
549,34,0.142125,0.00127476,0.116576,0.142077,0.163934,0,0,0,0,0,19
550,34,0.142158,0.00126314,0.116364,0.141818,0.163636,0,0,0,0,0,16
551,29,0.142117,0.0012642,0.116152,0.141561,0.163339,0,0,0,0,0,9
552,30,0.141981,0.00125602,0.119565,0.143116,0.164855,0,0,0,0,0,9
553,31,0.141748,0.00124931,0.119349,0.142857,0.164557,0,0,0,0,0,12
554,31,0.141733,0.0012511,0.117329,0.142599,0.162455,0,0,0,0,0,15
555,37,0.141718,0.00124263,0.118919,0.142342,0.163964,0,0,0,0,0,14
556,34,0.141775,0.00124212,0.116906,0.142086,0.161871,0,0,0,0,0,11
557,38,0.14164,0.00123218,0.116697,0.141831,0.16158,0,0,0,0,0,18
558,39,0.141553,0.00122724,0.120072,0.141577,0.163082,0,0,0,0,0,17
559,37,0.141896,0.00124348,0.116279,0.141324,0.161002,0,0,0,0,0,19
560,40,0.141857,0.0012433,0.116071,0.141071,0.160714,0,0,0,0,0,19
561,39,0.142198,0.00126458,0.115865,0.14082,0.160428,0,0,0,0,0,18
562,33,0.142206,0.00126297,0.115658,0.142349,0.160142,0,0,0,0,0,10
563,33,0.142143,0.00125825,0.117229,0.143872,0.159858,0,0,0,0,0,10
564,32,0.142128,0.00125195,0.118794,0.143617,0.161348,0,0,0,0,0,10
565,36,0.142018,0.00124918,0.118584,0.143363,0.161062,0,0,0,0,0,13
566,37,0.14212,0.00124489,0.120141,0.14311,0.160777,0,0,0,0,0,13
567,32,0.142222,0.00124675,0.119929,0.142857,0.160494,0,0,0,0,0,7
568,37,0.141972,0.00124237,0.119718,0.142606,0.160211,0,0,0,0,0,12
569,35,0.141957,0.00122918,0.119508,0.142355,0.15993,0,0,0,0,0,9
570,42,0.141801,0.00122363,0.119298,0.142105,0.159649,0,0,0,0,0,13
571,39,0.14181,0.00121776,0.119089,0.141856,0.15937,0,0,0,0,0,17
572,44,0.141725,0.00122568,0.120629,0.143357,0.159091,0,0,0,0,0,13
573,38,0.141757,0.00122402,0.118674,0.141361,0.158813,0,0,0,0,0,7
574,36,0.141533,0.00121994,0.118467,0.141115,0.158537,0,0,0,0,0,5
575,38,0.14131,0.00121468,0.12,0.14087,0.158261,0,0,0,0,0,9
576,41,0.141157,0.00120812,0.119792,0.142361,0.157986,0,0,0,0,0,9
577,40,0.141075,0.00119801,0.119584,0.142114,0.157712,0,0,0,0,0,14
578,34,0.141084,0.00119645,0.119377,0.141869,0.157439,0,0,0,0,0,10
579,39,0.140956,0.0011903,0.119171,0.141623,0.157168,0,0,0,0,0,13
580,37,0.140828,0.00118749,0.118966,0.141379,0.156897,0,0,0,0,0,8
581,39,0.140677,0.00118555,0.118761,0.141136,0.158348,0,0,0,0,0,11
582,43,0.140619,0.00118083,0.118557,0.142612,0.161512,0,0,0,0,0,17
583,38,0.14056,0.00117316,0.118353,0.140652,0.15952,0,0,0,0,0,18
584,35,0.140548,0.00116405,0.118151,0.142123,0.160959,0,0,0,0,0,14
585,33,0.14049,0.00117129,0.117949,0.140171,0.160684,0,0,0,0,0,12
586,37,0.140319,0.00117179,0.117747,0.139932,0.16041,0,0,0,0,0,17
587,36,0.140261,0.00116964,0.117547,0.141397,0.160136,0,0,0,0,0,15
588,38,0.140181,0.00116396,0.119048,0.141156,0.159864,0,0,0,0,0,18
589,37,0.140147,0.00116455,0.118846,0.140917,0.159593,0,0,0,0,0,20
590,41,0.140226,0.00116444,0.116949,0.138983,0.159322,0,0,0,0,0,21
591,36,0.140327,0.00115944,0.116751,0.138748,0.160745,0,0,0,0,0,16
592,42,0.140225,0.00115196,0.116554,0.138514,0.160473,0,0,0,0,0,17
593,37,0.140191,0.00115459,0.116358,0.13828,0.160202,0,0,0,0,0,18
594,41,0.140202,0.00116138,0.117845,0.141414,0.159933,0,0,0,0,0,15
595,37,0.140213,0.00114517,0.117647,0.141176,0.159664,0,0,0,0,0,9
596,35,0.140022,0.00114171,0.119128,0.14094,0.159396,0,0,0,0,0,4
597,39,0.139855,0.00113588,0.118928,0.140704,0.159129,0,0,0,0,0,9
598,38,0.139844,0.00113047,0.118729,0.140468,0.158863,0,0,0,0,0,8
599,36,0.139633,0.0011258,0.116861,0.140234,0.158598,0,0,0,0,0,3
600,40,0.139489,0.00112281,0.118333,0.14,0.158333,0,0,0,0,0,8
601,43,0.13959,0.00110436,0.118136,0.139767,0.15807,0,0,0,0,0,9
602,39,0.139579,0.00110131,0.11794,0.141196,0.157807,0,0,0,0,0,10
603,38,0.139392,0.00109927,0.117745,0.140962,0.157546,0,0,0,0,0,6
604,41,0.139272,0.00109893,0.11755,0.140728,0.157285,0,0,0,0,0,11
605,46,0.139063,0.00109467,0.117355,0.140496,0.157025,0,0,0,0,0,12
606,40,0.13901,0.00108558,0.117162,0.140264,0.156766,0,0,0,0,0,9
607,39,0.138781,0.001082,0.115321,0.138386,0.156507,0,0,0,0,0,4
608,40,0.138596,0.00107971,0.116776,0.139803,0.15625,0,0,0,0,0,5
609,42,0.1385,0.00107402,0.116585,0.139573,0.157635,0,0,0,0,0,7
610,38,0.138361,0.00107175,0.114754,0.137705,0.155738,0,0,0,0,0,5
611,41,0.1382,0.00106955,0.116203,0.139116,0.157119,0,0,0,0,0,10
612,38,0.138126,0.00106464,0.116013,0.138889,0.156863,0,0,0,0,0,7
613,41,0.138162,0.00108705,0.115824,0.138662,0.156607,0,0,0,0,0,12
614,40,0.138371,0.00108064,0.115635,0.138436,0.156352,0,0,0,0,0,11
